parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom,i,idx0,idx1,idx2,inst,j,pname,pstyle,ptype,usecol,zone
pname:p_inst:4_ptype:pp_pstyle:a_i:61_j:19_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,61,,,,4,19,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:61_j:22_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,61,,,,4,22,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:61_j:25_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,61,,,,4,25,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:61_j:28_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,61,,,,4,28,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:61_j:31_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,61,,,,4,31,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:61_j:34_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,61,,,,4,34,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:61_j:37_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,61,,,,4,37,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:61_j:40_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,61,,,,4,40,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:61_j:43_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,61,,,,4,43,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:61_j:46_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,61,,,,4,46,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:61_j:49_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,61,,,,4,49,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:61_j:52_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,61,,,,4,52,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:61_j:55_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,61,,,,4,55,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:61_j:58_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,61,,,,4,58,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:61_j:61_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,61,,,,4,61,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:61_j:64_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,61,,,,4,64,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:61_j:67_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,61,,,,4,67,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:61_j:70_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,61,,,,4,70,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:61_j:73_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,61,,,,4,73,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:61_j:76_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,61,,,,4,76,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:61_j:79_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,61,,,,4,79,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:61_j:82_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,61,,,,4,82,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:61_j:85_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,61,,,,4,85,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:61_j:88_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,61,,,,4,88,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:61_j:91_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,61,,,,4,91,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:64_j:1_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,64,,,,4,1,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:64_j:4_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,64,,,,4,4,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:64_j:10_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,64,,,,4,10,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:64_j:13_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,64,,,,4,13,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:64_j:16_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,64,,,,4,16,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:64_j:19_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,64,,,,4,19,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:64_j:22_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,64,,,,4,22,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:64_j:31_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,64,,,,4,31,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:64_j:34_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,64,,,,4,34,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:64_j:37_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,64,,,,4,37,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:64_j:40_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,64,,,,4,40,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:64_j:43_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,64,,,,4,43,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:64_j:46_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,64,,,,4,46,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:64_j:49_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,64,,,,4,49,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:64_j:52_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,64,,,,4,52,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:64_j:55_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,64,,,,4,55,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:64_j:58_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,64,,,,4,58,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:64_j:61_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,64,,,,4,61,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:64_j:64_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,64,,,,4,64,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:64_j:67_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,64,,,,4,67,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:64_j:70_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,64,,,,4,70,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:64_j:73_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,64,,,,4,73,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:64_j:76_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,64,,,,4,76,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:64_j:79_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,64,,,,4,79,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:64_j:82_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,64,,,,4,82,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:64_j:85_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,64,,,,4,85,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:64_j:88_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,64,,,,4,88,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:64_j:91_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,64,,,,4,91,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:67_j:1_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,67,,,,4,1,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:67_j:10_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,67,,,,4,10,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:67_j:13_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,67,,,,4,13,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:67_j:16_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,67,,,,4,16,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:67_j:19_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,67,,,,4,19,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:67_j:22_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,67,,,,4,22,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:67_j:37_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,67,,,,4,37,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:67_j:40_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,67,,,,4,40,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:67_j:43_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,67,,,,4,43,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:67_j:46_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,67,,,,4,46,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:67_j:49_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,67,,,,4,49,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:67_j:52_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,67,,,,4,52,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:67_j:55_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,67,,,,4,55,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:67_j:58_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,67,,,,4,58,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:67_j:61_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,67,,,,4,61,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:67_j:64_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,67,,,,4,64,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:67_j:67_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,67,,,,4,67,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:67_j:70_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,67,,,,4,70,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:67_j:73_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,67,,,,4,73,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:67_j:76_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,67,,,,4,76,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:67_j:79_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,67,,,,4,79,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:67_j:82_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,67,,,,4,82,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:67_j:85_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,67,,,,4,85,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:67_j:88_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,67,,,,4,88,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:70_j:1_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,70,,,,4,1,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:70_j:10_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,70,,,,4,10,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:70_j:13_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,70,,,,4,13,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:70_j:16_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,70,,,,4,16,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:70_j:19_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,70,,,,4,19,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:70_j:37_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,70,,,,4,37,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:70_j:40_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,70,,,,4,40,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:70_j:43_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,70,,,,4,43,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:70_j:46_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,70,,,,4,46,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:70_j:49_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,70,,,,4,49,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:70_j:52_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,70,,,,4,52,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:70_j:55_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,70,,,,4,55,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:70_j:58_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,70,,,,4,58,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:70_j:61_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,70,,,,4,61,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:70_j:64_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,70,,,,4,64,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:70_j:67_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,70,,,,4,67,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:70_j:70_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,70,,,,4,70,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:70_j:73_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,70,,,,4,73,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:70_j:76_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,70,,,,4,76,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:70_j:79_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,70,,,,4,79,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:70_j:82_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,70,,,,4,82,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:70_j:85_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,70,,,,4,85,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:73_j:10_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,73,,,,4,10,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:73_j:13_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,73,,,,4,13,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:73_j:16_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,73,,,,4,16,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:73_j:19_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,73,,,,4,19,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:73_j:37_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,73,,,,4,37,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:73_j:40_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,73,,,,4,40,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:73_j:43_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,73,,,,4,43,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:73_j:46_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,73,,,,4,46,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:73_j:49_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,73,,,,4,49,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:73_j:52_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,73,,,,4,52,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:73_j:55_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,73,,,,4,55,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:73_j:58_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,73,,,,4,58,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:73_j:76_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,73,,,,4,76,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:73_j:79_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,73,,,,4,79,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:76_j:16_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,76,,,,4,16,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:76_j:19_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,76,,,,4,19,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:76_j:22_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,76,,,,4,22,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:76_j:37_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,76,,,,4,37,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:76_j:40_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,76,,,,4,40,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:76_j:43_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,76,,,,4,43,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:76_j:46_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,76,,,,4,46,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:76_j:49_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,76,,,,4,49,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:76_j:52_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,76,,,,4,52,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:76_j:55_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,76,,,,4,55,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:79_j:37_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,79,,,,4,37,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:79_j:40_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,79,,,,4,40,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:79_j:43_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,79,,,,4,43,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:79_j:46_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,79,,,,4,46,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:79_j:49_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,79,,,,4,49,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:79_j:52_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,79,,,,4,52,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:79_j:55_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,79,,,,4,55,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:82_j:37_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,82,,,,4,37,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:82_j:40_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,82,,,,4,40,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:82_j:43_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,82,,,,4,43,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:82_j:46_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,82,,,,4,46,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:82_j:49_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,82,,,,4,49,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:82_j:52_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,82,,,,4,52,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:85_j:37_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,85,,,,4,37,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:85_j:40_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,85,,,,4,40,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:85_j:43_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,85,,,,4,43,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:85_j:46_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,85,,,,4,46,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:85_j:49_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,85,,,,4,49,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:85_j:52_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,85,,,,4,52,p,a,pp,,1
pname:p_inst:4_ptype:pp_pstyle:a_i:88_j:40_zone:1,none,relative,0.0,-0.1,0.1,ghbt-head,1.0,0.0,1,88,,,,4,40,p,a,pp,,1
pname:p_inst:5_ptype:cn_pstyle:a,none,relative,0.0,-0.1,0.1,ghbt-head-c,1.0,0.0,1,,,,,5,,p,a,cn,,
pname:p_inst:6_ptype:pp_pstyle:m_i:1_j:55_zone:1,log,factor,1.0,0.01,100.0,ghbb-cond,1.0,0.0,1,1,,,,6,55,p,m,pp,,1
pname:p_inst:6_ptype:pp_pstyle:m_i:1_j:58_zone:1,log,factor,1.0,0.01,100.0,ghbb-cond,1.0,0.0,1,1,,,,6,58,p,m,pp,,1
pname:p_inst:6_ptype:pp_pstyle:m_i:1_j:61_zone:1,log,factor,1.0,0.01,100.0,ghbb-cond,1.0,0.0,1,1,,,,6,61,p,m,pp,,1
pname:p_inst:6_ptype:pp_pstyle:m_i:4_j:52_zone:1,log,factor,1.0,0.01,100.0,ghbb-cond,1.0,0.0,1,4,,,,6,52,p,m,pp,,1
pname:p_inst:6_ptype:pp_pstyle:m_i:4_j:55_zone:1,log,factor,1.0,0.01,100.0,ghbb-cond,1.0,0.0,1,4,,,,6,55,p,m,pp,,1
pname:p_inst:6_ptype:pp_pstyle:m_i:4_j:58_zone:1,log,factor,1.0,0.01,100.0,ghbb-cond,1.0,0.0,1,4,,,,6,58,p,m,pp,,1
pname:p_inst:6_ptype:pp_pstyle:m_i:4_j:61_zone:1,log,factor,1.0,0.01,100.0,ghbb-cond,1.0,0.0,1,4,,,,6,61,p,m,pp,,1
pname:p_inst:6_ptype:pp_pstyle:m_i:4_j:64_zone:1,log,factor,1.0,0.01,100.0,ghbb-cond,1.0,0.0,1,4,,,,6,64,p,m,pp,,1
pname:p_inst:6_ptype:pp_pstyle:m_i:4_j:67_zone:1,log,factor,1.0,0.01,100.0,ghbb-cond,1.0,0.0,1,4,,,,6,67,p,m,pp,,1
