obsnme,obsval,weight,obgnme,i,id,idx0,idx1,idx2,j,k,kper,kstp,oname,otype,usecol,zone,standard_deviation
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:12_j:72_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,12,,,,,72,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:12_j:73_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,12,,,,,73,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:12_j:74_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,12,,,,,74,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:12_j:75_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,12,,,,,75,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:12_j:76_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,12,,,,,76,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:12_j:77_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,12,,,,,77,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:12_j:78_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,12,,,,,78,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:12_j:79_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,12,,,,,79,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:12_j:80_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,12,,,,,80,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:12_j:81_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,12,,,,,81,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:12_j:82_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,12,,,,,82,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:12_j:83_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,12,,,,,83,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:12_j:84_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,12,,,,,84,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:12_j:85_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,12,,,,,85,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:13_j:37_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,13,,,,,37,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:13_j:38_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,13,,,,,38,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:13_j:39_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,13,,,,,39,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:13_j:40_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,13,,,,,40,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:13_j:41_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,13,,,,,41,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:13_j:42_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,13,,,,,42,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:13_j:43_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,13,,,,,43,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:13_j:44_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,13,,,,,44,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:13_j:45_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,13,,,,,45,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:13_j:46_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,13,,,,,46,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:13_j:47_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,13,,,,,47,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:13_j:48_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,13,,,,,48,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:13_j:49_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,13,,,,,49,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:13_j:50_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,13,,,,,50,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:13_j:51_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,13,,,,,51,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:13_j:52_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,13,,,,,52,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:13_j:53_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,13,,,,,53,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:13_j:54_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,13,,,,,54,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:13_j:55_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,13,,,,,55,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:13_j:56_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,13,,,,,56,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:13_j:57_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,13,,,,,57,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:13_j:58_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,13,,,,,58,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:13_j:59_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,13,,,,,59,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:13_j:60_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,13,,,,,60,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:13_j:61_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,13,,,,,61,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:13_j:62_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,13,,,,,62,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:13_j:63_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,13,,,,,63,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:13_j:64_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,13,,,,,64,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:13_j:65_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,13,,,,,65,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:13_j:66_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,13,,,,,66,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:13_j:67_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,13,,,,,67,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:13_j:68_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,13,,,,,68,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:13_j:69_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,13,,,,,69,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:13_j:70_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,13,,,,,70,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:13_j:71_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,13,,,,,71,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:13_j:72_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,13,,,,,72,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:13_j:73_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,13,,,,,73,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:13_j:74_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,13,,,,,74,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:13_j:75_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,13,,,,,75,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:13_j:76_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,13,,,,,76,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:13_j:77_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,13,,,,,77,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:13_j:78_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,13,,,,,78,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:13_j:79_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,13,,,,,79,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:13_j:80_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,13,,,,,80,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:13_j:81_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,13,,,,,81,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:13_j:82_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,13,,,,,82,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:13_j:83_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,13,,,,,83,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:13_j:84_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,13,,,,,84,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:13_j:85_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,13,,,,,85,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:13_j:86_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,13,,,,,86,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:14_j:33_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,14,,,,,33,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:14_j:34_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,14,,,,,34,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:14_j:35_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,14,,,,,35,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:14_j:37_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,14,,,,,37,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:14_j:38_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,14,,,,,38,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:14_j:39_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,14,,,,,39,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:14_j:40_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,14,,,,,40,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:14_j:41_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,14,,,,,41,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:14_j:42_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,14,,,,,42,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:14_j:43_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,14,,,,,43,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:14_j:44_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,14,,,,,44,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:14_j:45_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,14,,,,,45,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:14_j:46_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,14,,,,,46,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:14_j:47_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,14,,,,,47,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:14_j:48_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,14,,,,,48,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:14_j:49_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,14,,,,,49,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:14_j:50_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,14,,,,,50,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:14_j:51_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,14,,,,,51,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:14_j:52_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,14,,,,,52,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:14_j:53_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,14,,,,,53,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:14_j:54_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,14,,,,,54,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:14_j:55_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,14,,,,,55,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:14_j:56_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,14,,,,,56,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:14_j:57_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,14,,,,,57,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:14_j:58_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,14,,,,,58,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:14_j:59_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,14,,,,,59,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:14_j:60_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,14,,,,,60,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:14_j:61_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,14,,,,,61,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:14_j:62_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,14,,,,,62,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:14_j:63_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,14,,,,,63,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:14_j:64_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,14,,,,,64,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:14_j:65_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,14,,,,,65,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:14_j:66_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,14,,,,,66,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:14_j:67_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,14,,,,,67,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:14_j:68_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,14,,,,,68,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:14_j:69_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,14,,,,,69,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:14_j:70_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,14,,,,,70,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:14_j:71_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,14,,,,,71,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:14_j:72_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,14,,,,,72,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:14_j:73_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,14,,,,,73,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:14_j:74_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,14,,,,,74,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:14_j:75_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,14,,,,,75,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:14_j:76_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,14,,,,,76,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:14_j:77_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,14,,,,,77,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:14_j:78_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,14,,,,,78,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:14_j:79_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,14,,,,,79,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:14_j:80_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,14,,,,,80,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:14_j:81_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,14,,,,,81,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:14_j:82_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,14,,,,,82,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:14_j:83_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,14,,,,,83,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:14_j:84_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,14,,,,,84,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:14_j:85_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,14,,,,,85,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:14_j:86_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,14,,,,,86,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:15_j:33_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,15,,,,,33,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:15_j:34_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,15,,,,,34,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:15_j:35_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,15,,,,,35,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:15_j:36_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,15,,,,,36,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:15_j:37_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,15,,,,,37,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:15_j:38_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,15,,,,,38,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:15_j:39_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,15,,,,,39,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:15_j:40_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,15,,,,,40,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:15_j:41_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,15,,,,,41,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:15_j:42_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,15,,,,,42,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:15_j:43_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,15,,,,,43,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:15_j:44_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,15,,,,,44,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:15_j:45_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,15,,,,,45,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:15_j:46_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,15,,,,,46,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:15_j:47_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,15,,,,,47,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:15_j:48_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,15,,,,,48,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:15_j:49_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,15,,,,,49,0,0,0,bound-base,lst,absq-bya,,0.0
